participant_id,condition,fsm,task,beta,sum_log_p
97,visible_beta,hard,control,0.38,-0.3755334266616549
97,visible_beta,hard,control,0.39,-0.3457263592491529
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.8037030243683105
97,visible_beta,hard,control,0.02,-6.691189583346325
97,visible_beta,hard,control,0.03,-6.5938531592133485
97,visible_beta,hard,control,0.04,-6.5115644363557985
97,visible_beta,hard,control,0.05,-6.444144902673143
97,visible_beta,hard,control,0.06,-6.391369287689732
97,visible_beta,hard,control,0.07,-6.352968571746597
97,visible_beta,hard,control,0.08,-6.328633481107596
97,visible_beta,hard,control,0.09,-6.318018373973297
97,visible_beta,hard,control,0.1,-6.320745416878924
97,visible_beta,hard,control,0.11,-6.336408949693858
97,visible_beta,hard,control,0.12,-6.36457994011749
97,visible_beta,hard,control,0.13,-6.4048104346532835
97,visible_beta,hard,control,0.14,-6.456637921872911
97,visible_beta,hard,control,0.15,-6.519589534615295
97,visible_beta,hard,control,0.16,-6.593186029851084
97,visible_beta,hard,control,0.17,-6.676945497573941
97,visible_beta,hard,control,0.18,-6.770386762631288
97,visible_beta,hard,control,0.19,-6.873032455363334
97,visible_beta,hard,control,0.2,-6.98441173788572
97,visible_beta,hard,control,0.21,-7.104062682555356
97,visible_beta,hard,control,0.22,-7.231534307442096
97,visible_beta,hard,control,0.23,-7.366388280430559
97,visible_beta,hard,control,0.24,-7.508200308917628
97,visible_beta,hard,control,0.25,-7.656561236034317
97,visible_beta,hard,control,0.26,-7.81107786703187
97,visible_beta,hard,control,0.27,-7.971373551083151
97,visible_beta,hard,control,0.28,-8.137088544426907
97,visible_beta,hard,control,0.29,-8.307880180690388
97,visible_beta,hard,control,0.3,-8.4834228735243
97,visible_beta,hard,control,0.31,-8.66340797552009
97,visible_beta,hard,control,0.32,-8.847543515882935
97,visible_beta,hard,control,0.33,-9.035553837617297
97,visible_beta,hard,control,0.34,-9.227179153139607
97,visible_beta,hard,control,0.35,-9.42217503534086
97,visible_beta,hard,control,0.36,-9.62031185924142
97,visible_beta,hard,control,0.37,-9.821374207556662
97,visible_beta,hard,control,0.38,-10.025160251758923
97,visible_beta,hard,control,0.39,-10.23148111860103
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.875779185082081
97,visible_beta,hard,control,0.02,-6.83324612873465
97,visible_beta,hard,control,0.03,-6.8038197275220025
97,visible_beta,hard,control,0.04,-6.787412440934702
97,visible_beta,hard,control,0.05,-6.783903042963491
97,visible_beta,hard,control,0.06,-6.793137915432488
97,visible_beta,hard,control,0.07,-6.814932659174521
97,visible_beta,hard,control,0.08,-6.849073987155742
97,visible_beta,hard,control,0.09,-6.8953218586465885
97,visible_beta,hard,control,0.1,-6.95341181002006
97,visible_beta,hard,control,0.11,-7.023057435781162
97,visible_beta,hard,control,0.12,-7.103952972961496
97,visible_beta,hard,control,0.13,-7.195775942948117
97,visible_beta,hard,control,0.14,-7.298189806997719
97,visible_beta,hard,control,0.15,-7.410846594915898
97,visible_beta,hard,control,0.16,-7.533389470431244
97,visible_beta,hard,control,0.17,-7.665455201430171
97,visible_beta,hard,control,0.18,-7.8066765082099785
97,visible_beta,hard,control,0.19,-7.956684268039396
97,visible_beta,hard,control,0.2,-8.11510955939789
97,visible_beta,hard,control,0.21,-8.281585534137012
97,visible_beta,hard,control,0.22,-8.455749110342662
97,visible_beta,hard,control,0.23,-8.63724248278311
97,visible_beta,hard,control,0.24,-8.825714451443243
97,visible_beta,hard,control,0.25,-9.02082157173862
97,visible_beta,hard,control,0.26,-9.222229132566522
97,visible_beta,hard,control,0.27,-9.429611970398662
97,visible_beta,hard,control,0.28,-9.642655129180357
97,visible_beta,hard,control,0.29,-9.861054376914524
97,visible_beta,hard,control,0.3,-10.084516590523018
97,visible_beta,hard,control,0.31,-10.312760020944616
97,visible_beta,hard,control,0.32,-10.545514450500686
97,visible_beta,hard,control,0.33,-10.782521254387474
97,visible_beta,hard,control,0.34,-11.023533377787073
97,visible_beta,hard,control,0.35,-11.268315239571182
97,visible_beta,hard,control,0.36,-11.516642572943368
97,visible_beta,hard,control,0.37,-11.768302212660979
97,visible_beta,hard,control,0.38,-12.023091837726755
97,visible_beta,hard,control,0.39,-12.280819677668156
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.846202838194463
97,visible_beta,hard,control,0.02,-6.772458561589727
97,visible_beta,hard,control,0.03,-6.710188726451404
97,visible_beta,hard,control,0.04,-6.65931027404045
97,visible_beta,hard,control,0.05,-6.619708351469788
97,visible_beta,hard,control,0.06,-6.591237694141789
97,visible_beta,hard,control,0.07,-6.5737243387310915
97,visible_beta,hard,control,0.08,-6.56696762267964
97,visible_beta,hard,control,0.09,-6.570742420750402
97,visible_beta,hard,control,0.1,-6.584801565867728
97,visible_beta,hard,control,0.11,-6.608878400245455
97,visible_beta,hard,control,0.12,-6.642689403537611
97,visible_beta,hard,control,0.13,-6.685936847212628
97,visible_beta,hard,control,0.14,-6.738311428251953
97,visible_beta,hard,control,0.15,-6.799494840270782
97,visible_beta,hard,control,0.16,-6.869162245903344
97,visible_beta,hard,control,0.17,-6.94698462045261
97,visible_beta,hard,control,0.18,-7.032630943071326
97,visible_beta,hard,control,0.19,-7.125770217859606
97,visible_beta,hard,control,0.2,-7.226073313027994
97,visible_beta,hard,control,0.21,-7.333214611531204
97,visible_beta,hard,control,0.22,-7.4468734712255795
97,visible_beta,hard,control,0.23,-7.5667354965875875
97,visible_beta,hard,control,0.24,-7.692493627335244
97,visible_beta,hard,control,0.25,-7.823849051934639
97,visible_beta,hard,control,0.26,-7.960511955988317
97,visible_beta,hard,control,0.27,-8.102202116946218
97,visible_beta,hard,control,0.28,-8.248649357518243
97,visible_beta,hard,control,0.29,-8.399593870669516
97,visible_beta,hard,control,0.3,-8.554786429215794
97,visible_beta,hard,control,0.31,-8.71398849287406
97,visible_beta,hard,control,0.32,-8.876972225225506
97,visible_beta,hard,control,0.33,-9.043520432471142
97,visible_beta,hard,control,0.34,-9.213426435154332
97,visible_beta,hard,control,0.35,-9.386493883232184
97,visible_beta,hard,control,0.36,-9.562536524035073
97,visible_beta,hard,control,0.37,-9.741377931790142
97,visible_beta,hard,control,0.38,-9.92285120652353
97,visible_beta,hard,control,0.39,-10.106798649316096
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-7.011126593120891
97,visible_beta,hard,control,0.02,-7.107193461330204
97,visible_beta,hard,control,0.03,-7.219588165124062
97,visible_beta,hard,control,0.04,-7.348171626111166
97,visible_beta,hard,control,0.05,-7.492751884302402
97,visible_beta,hard,control,0.06,-7.6530867459587935
97,visible_beta,hard,control,0.07,-7.828887048571104
97,visible_beta,hard,control,0.08,-8.019820448695583
97,visible_beta,hard,control,0.09,-8.225515627780862
97,visible_beta,hard,control,0.1,-8.445566805419721
97,visible_beta,hard,control,0.11,-8.679538448537802
97,visible_beta,hard,control,0.12,-8.926970068487604
97,visible_beta,hard,control,0.13,-9.1873810052193
97,visible_beta,hard,control,0.14,-9.460275107867192
97,visible_beta,hard,control,0.15,-9.745145233366937
97,visible_beta,hard,control,0.16,-10.041477498250044
97,visible_beta,hard,control,0.17,-10.34875523275512
97,visible_beta,hard,control,0.18,-10.666462600162633
97,visible_beta,hard,control,0.19,-10.994087857245093
97,visible_beta,hard,control,0.2,-11.331126243515028
97,visible_beta,hard,control,0.21,-11.67708249727497
97,visible_beta,hard,control,0.22,-12.031473005181802
97,visible_beta,hard,control,0.23,-12.393827599094195
97,visible_beta,hard,control,0.24,-12.763691019425833
97,visible_beta,hard,control,0.25,-13.140624068190105
97,visible_beta,hard,control,0.26,-13.52420447754972
97,visible_beta,hard,control,0.27,-13.91402752115472
97,visible_beta,hard,control,0.28,-14.3097063960523
97,visible_beta,hard,control,0.29,-14.710872402666322
97,visible_beta,hard,control,0.3,-15.117174949445628
97,visible_beta,hard,control,0.31,-15.528281407425972
97,visible_beta,hard,control,0.32,-15.94387683827616
97,visible_beta,hard,control,0.33,-16.36366361752203
97,visible_beta,hard,control,0.34,-16.78736097265773
97,visible_beta,hard,control,0.35,-17.21470445383886
97,visible_beta,hard,control,0.36,-17.645445352866535
97,visible_beta,hard,control,0.37,-18.079350084258955
97,visible_beta,hard,control,0.38,-18.516199540399338
97,visible_beta,hard,control,0.39,-18.955788431067795
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.788489975912931
97,visible_beta,hard,control,0.02,-6.6581048729334125
97,visible_beta,hard,control,0.03,-6.540249308497742
97,visible_beta,hard,control,0.04,-6.434812417924187
97,visible_beta,hard,control,0.05,-6.341641295389924
97,visible_beta,hard,control,0.06,-6.260543209649822
97,visible_beta,hard,control,0.07,-6.19128833123885
97,visible_beta,hard,control,0.08,-6.1336128892241515
97,visible_beta,hard,control,0.09,-6.087222666672573
97,visible_beta,hard,control,0.1,-6.05179673946029
97,visible_beta,hard,control,0.11,-6.02699136275185
97,visible_beta,hard,control,0.12,-6.012443913029374
97,visible_beta,hard,control,0.13,-6.007776800367201
97,visible_beta,hard,control,0.14,-6.012601274999383
97,visible_beta,hard,control,0.15,-6.026521063335173
97,visible_beta,hard,control,0.16,-6.049135780668106
97,visible_beta,hard,control,0.17,-6.080044080188008
97,visible_beta,hard,control,0.18,-6.118846509935469
97,visible_beta,hard,control,0.19,-6.1651480605537365
97,visible_beta,hard,control,0.2,-6.218560396745212
97,visible_beta,hard,control,0.21,-6.278703774009495
97,visible_beta,hard,control,0.22,-6.345208649422867
97,visible_beta,hard,control,0.23,-6.41771700090742
97,visible_beta,hard,control,0.24,-6.495883373699133
97,visible_beta,hard,control,0.25,-6.5793756756785164
97,visible_beta,hard,control,0.26,-6.667875745029939
97,visible_beta,hard,control,0.27,-6.7610797145181625
97,visible_beta,hard,control,0.28,-6.858698196688469
97,visible_beta,hard,control,0.29,-6.960456313678937
97,visible_beta,hard,control,0.3,-7.066093594235972
97,visible_beta,hard,control,0.31,-7.17536375908464
97,visible_beta,hard,control,0.32,-7.28803441414275
97,visible_beta,hard,control,0.33,-7.4038866692797916
97,visible_beta,hard,control,0.34,-7.522714698488691
97,visible_beta,hard,control,0.35,-7.644325255520833
97,visible_beta,hard,control,0.36,-7.7685371572799
97,visible_beta,hard,control,0.37,-7.895180745609888
97,visible_beta,hard,control,0.38,-8.024097336569422
97,visible_beta,hard,control,0.39,-8.155138664870886
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.860174398684032
97,visible_beta,hard,control,0.02,-6.8059251293064635
97,visible_beta,hard,control,0.03,-6.768634247002868
97,visible_beta,hard,control,0.04,-6.74815360399221
97,visible_beta,hard,control,0.05,-6.744278762519779
97,visible_beta,hard,control,0.06,-6.7567518534920445
97,visible_beta,hard,control,0.07,-6.785265100698201
97,visible_beta,hard,control,0.08,-6.829464908358839
97,visible_beta,hard,control,0.09,-6.888956398236367
97,visible_beta,hard,control,0.1,-6.963308276336937
97,visible_beta,hard,control,0.11,-7.052057908218707
97,visible_beta,hard,control,0.12,-7.154716485666887
97,visible_beta,hard,control,0.13,-7.270774175323003
97,visible_beta,hard,control,0.14,-7.39970515091868
97,visible_beta,hard,control,0.15,-7.540972424136392
97,visible_beta,hard,control,0.16,-7.6940324038726065
97,visible_beta,hard,control,0.17,-7.858339128947865
97,visible_beta,hard,control,0.18,-8.03334813434158
97,visible_beta,hard,control,0.19,-8.21851992521587
97,visible_beta,hard,control,0.2,-8.413323045877647
97,visible_beta,hard,control,0.21,-8.617236742107517
97,visible_beta,hard,control,0.22,-8.82975322479478
97,visible_beta,hard,control,0.23,-9.05037955051494
97,visible_beta,hard,control,0.24,-9.278639140620895
97,visible_beta,hard,control,0.25,-9.514072964712758
97,visible_beta,hard,control,0.26,-9.756240417173244
97,visible_beta,hard,control,0.27,-10.00471991700223
97,visible_beta,hard,control,0.28,-10.259109261661802
97,visible_beta,hard,control,0.29,-10.519025765256055
97,visible_beta,hard,control,0.3,-10.784106210310217
97,visible_beta,hard,control,0.31,-11.054006640854787
97,visible_beta,hard,control,0.32,-11.328402022614828
97,visible_beta,hard,control,0.33,-11.606985793981526
97,visible_beta,hard,control,0.34,-11.889469329209001
97,visible_beta,hard,control,0.35,-12.175581333019503
97,visible_beta,hard,control,0.36,-12.465067183580349
97,visible_beta,hard,control,0.37,-12.75768823868496
97,visible_beta,hard,control,0.38,-13.053221117962746
97,visible_beta,hard,control,0.39,-13.35145697208091
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.577143191022952
97,visible_beta,hard,control,0.02,-6.237713477283633
97,visible_beta,hard,control,0.03,-5.913099240212171
97,visible_beta,hard,control,0.04,-5.60316286915905
97,visible_beta,hard,control,0.05,-5.307714661580397
97,visible_beta,hard,control,0.06,-5.026515658674535
97,visible_beta,hard,control,0.07,-4.759281131888967
97,visible_beta,hard,control,0.08,-4.505684613141851
97,visible_beta,hard,control,0.09,-4.265362350178183
97,visible_beta,hard,control,0.1,-4.037918062842695
97,visible_beta,hard,control,0.11,-3.8229278760211707
97,visible_beta,hard,control,0.12,-3.6199453100468872
97,visible_beta,hard,control,0.13,-3.428506218684703
97,visible_beta,hard,control,0.14,-3.248133577414226
97,visible_beta,hard,control,0.15,-3.078342039584913
97,visible_beta,hard,control,0.16,-2.918642194075541
97,visible_beta,hard,control,0.17,-2.768544474415345
97,visible_beta,hard,control,0.18,-2.6275626851128835
97,visible_beta,hard,control,0.19,-2.4952171255621374
97,visible_beta,hard,control,0.2,-2.371037304905154
97,visible_beta,hard,control,0.21,-2.2545642523522282
97,visible_beta,hard,control,0.22,-2.145352436574072
97,visible_beta,hard,control,0.23,-2.0429713148935233
97,visible_beta,hard,control,0.24,-1.9470065382234756
97,visible_beta,hard,control,0.25,-1.8570608411981324
97,visible_beta,hard,control,0.26,-1.7727546489442363
97,visible_beta,hard,control,0.27,-1.6937264326750836
97,visible_beta,hard,control,0.28,-1.619632846002393
97,visible_beta,hard,control,0.29,-1.5501486727773521
97,visible_beta,hard,control,0.3,-1.484966615600348
97,visible_beta,hard,control,0.31,-1.4237969520611722
97,visible_beta,hard,control,0.32,-1.3663670834426274
97,visible_beta,hard,control,0.33,-1.3124209981672048
97,visible_beta,hard,control,0.34,-1.2617186697895257
97,visible_beta,hard,control,0.35,-1.2140354069134272
97,visible_beta,hard,control,0.36,-1.1691611700979612
97,visible_beta,hard,control,0.37,-1.126899868649917
97,visible_beta,hard,control,0.38,-1.087068648205734
97,visible_beta,hard,control,0.39,-1.0494971781956188
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.929236352918419
97,visible_beta,hard,control,0.02,-6.944017611622182
97,visible_beta,hard,control,0.03,-6.9757273186240685
97,visible_beta,hard,control,0.04,-7.024219745768081
97,visible_beta,hard,control,0.05,-7.089293721579591
97,visible_beta,hard,control,0.06,-7.170695376614957
97,visible_beta,hard,control,0.07,-7.268121532626825
97,visible_beta,hard,control,0.08,-7.381223640085106
97,visible_beta,hard,control,0.09,-7.509612157478158
97,visible_beta,hard,control,0.1,-7.652861259521383
97,visible_beta,hard,control,0.11,-7.810513759859191
97,visible_beta,hard,control,0.12,-7.98208613671251
97,visible_beta,hard,control,0.13,-8.167073556621622
97,visible_beta,hard,control,0.14,-8.364954801228318
97,visible_beta,hard,control,0.15,-8.575197014112579
97,visible_beta,hard,control,0.16,-8.797260198212332
97,visible_beta,hard,control,0.17,-9.030601408519265
97,visible_beta,hard,control,0.18,-9.274678598857673
97,visible_beta,hard,control,0.19,-9.528954095033376
97,visible_beta,hard,control,0.2,-9.792897679036955
97,visible_beta,hard,control,0.21,-10.065989279985686
97,visible_beta,hard,control,0.22,-10.34772127690457
97,visible_beta,hard,control,0.23,-10.637600426203122
97,visible_beta,hard,control,0.24,-10.935149432817468
97,visible_beta,hard,control,0.25,-11.239908188543371
97,visible_beta,hard,control,0.26,-11.551434704222473
97,visible_beta,hard,control,0.27,-11.869305764329754
97,visible_beta,hard,control,0.28,-12.193117333328537
97,visible_beta,hard,control,0.29,-12.522484743097877
97,visible_beta,hard,control,0.3,-12.857042689975064
97,visible_beta,hard,control,0.31,-13.196445068659687
97,visible_beta,hard,control,0.32,-13.540364668544075
97,visible_beta,hard,control,0.33,-13.888492756095882
97,visible_beta,hard,control,0.34,-14.24053856483062
97,visible_beta,hard,control,0.35,-14.596228712263013
97,visible_beta,hard,control,0.36,-14.955306561085765
97,visible_beta,hard,control,0.37,-15.317531539746655
97,visible_beta,hard,control,0.38,-15.682678435617309
97,visible_beta,hard,control,0.39,-16.0505366720981
97,visible_beta,hard,control,0.0,-6.931471805599453
97,visible_beta,hard,control,0.01,-6.700395851305919
97,visible_beta,hard,control,0.02,-6.4874697491626545
97,visible_beta,hard,control,0.03,-6.292591916403072
97,visible_beta,hard,control,0.04,-6.115594770493522
97,visible_beta,hard,control,0.05,-5.956247252688992
97,visible_beta,hard,control,0.06,-5.8142582453876805
