participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
8,easy,5,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,a,False,0.0,1.0,0.0,0.25,1.2527629684953678,,,,control,,,,,
8,easy,6,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,aa,True,0.0,0.4,0.0,0.38461538461538464,1.578185368929996,0.0,0.38461538461538464,1.578185368929996,control,,,,,
8,easy,7,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,aa,True,0.6,0.0,0.6153846153846154,0.0,1.967650135691719,0.6153846153846154,0.0,1.967650135691719,control,,,,,
8,easy,8,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
8,easy,9,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,0.38461538461538464,0.0,1.578185368929996,,,,control,,,,,
8,easy,10,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
8,easy,11,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,ba,False,1.0,0.0,0.0625,0.09615384615384616,0.188221278921143,0.0,0.0,0.0,control,,,,,
8,easy,12,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,bb,False,0.4,0.0,0.4,0.5625,0.28141245943818544,0.0,1.0,2.3978952727983707,control,,,,,
8,easy,13,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,0.4,0.25,0.3566749439387324,0.0,1.0,2.3978952727983707,control,,,,,
8,easy,14,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,a,False,0.0,1.0,0.0,0.25,1.2527629684953678,,,,control,,,,,
8,easy,15,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,0.6,0.25,0.6931471805599453,,,,control,,,,,
8,easy,16,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,0.6153846153846154,1.0,0.4302451371066514,1.0,1.0,0.0,control,,,,,
8,easy,17,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.09615384615384616,0.6737290947028438,0.0,0.0,0.0,control,,,,,
8,easy,18,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,0.6153846153846154,0.0,1.967650135691719,,,,control,,,,,
8,easy,19,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,bb,True,0.0,1.0,0.0,1.0,2.3978952727983707,0.0,1.0,2.3978952727983707,control,,,,,
9,easy,1,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,0.333251953125,0.0,1.4661492506759393,0.0,0.0,0.0,prediction,b,2.0,,,
9,easy,2,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,2.0,,,
9,easy,3,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,0.0,,,
9,easy,4,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
9,easy,5,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,b,0.0,,,
9,easy,6,hidden,easy_p_hid_0aa10,0,a,,,1,0,,1,False,0.0,0.6,0.0,0.5712890625,1.9040296518103261,0.0,0.5712890625,1.9040296518103261,prediction,a,0.0,,,
9,easy,7,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,2.0,,,
9,easy,8,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,1,False,0.0,0.4,0.0,0.42857142857142855,1.6650077635889111,,,,prediction,a,3.0,,,
9,easy,9,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,0.6666666666666666,0.0,2.03688192726104,,,,prediction,a,1.0,,,
9,easy,10,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,0.0,0.6666666666666666,2.0368819272610397,,,,prediction,a,1.0,,,
9,easy,11,hidden,easy_p_hid_3ba31,3,b,,,3,1,,1,True,0.0,0.6,0.0,0.66650390625,2.0366696085273603,0.0,0.66650390625,2.0366696085273603,prediction,a,1.0,,,
9,easy,12,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,0.428466796875,0.5712890625,0.23921985967457804,0.428466796875,0.5712890625,0.23921985967457804,prediction,a,0.0,,,
9,easy,13,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,0.0,0.28564453125,1.3497458556871962,0.0,0.0,0.0,prediction,a,1.0,,,
9,easy,14,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,prediction,a,0.0,,,
9,easy,15,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,2.0,,,
9,easy,16,hidden,easy_p_hid_2ab13,2,a,,,1,3,,3,True,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.0,0.0,prediction,b,3.0,,,
9,easy,17,hidden,easy_p_hid_2ba13,2,b,,,1,3,,1,False,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.428466796875,1.6648097921357479,prediction,a,3.0,,,
9,easy,18,hidden,easy_p_hid_2ab03,2,a,,,0,3,,0,False,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.0,0.0,prediction,b,3.0,,,
9,easy,19,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,0.333251953125,0.0,1.4661492506759393,0.0,0.0,0.0,prediction,a,2.0,,,
9,easy,20,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,b,3.0,,,
10,easy,0,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,0.38461538461538464,0.0,1.578185368929996,,,,control,,,,,
10,easy,1,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,0.6,0.0,1.9459101490553132,,,,control,,,,,
10,easy,2,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,bb,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,control,,,,,
10,easy,3,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
10,easy,4,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,ab,False,0.0,0.4,0.0,0.38461538461538464,1.578185368929996,0.0,0.38461538461538464,1.578185368929996,control,,,,,
10,easy,5,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
10,easy,6,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,ab,True,0.0,0.4,0.0,0.38461538461538464,1.578185368929996,0.0,0.0,0.0,control,,,,,
10,easy,7,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,0.6153846153846154,0.0,1.967650135691719,,,,control,,,,,
10,easy,8,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,ab,False,0.6,0.0,0.6153846153846154,0.0,1.967650135691719,0.6153846153846154,0.0,1.967650135691719,control,,,,,
10,easy,9,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,0.6153846153846154,1.0,0.4302451371066514,1.0,1.0,0.0,control,,,,,
10,easy,10,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
10,easy,11,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,0.0,0.6,1.9459101490553132,0.0,0.6,1.9459101490553132,control,,,,,
10,easy,12,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,bb,True,0.0,1.0,0.0,1.0,2.3978952727983707,0.0,1.0,2.3978952727983707,control,,,,,
10,easy,13,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
10,easy,14,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
10,easy,15,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,aa,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
10,easy,16,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
10,easy,17,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
10,easy,18,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,0.0,0.23076923076923078,1.1962507582320256,0.0,0.0,0.0,control,,,,,
10,easy,19,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,0.38461538461538464,0.0,1.578185368929996,,,,control,,,,,
11,hard,0,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,0.25,0.24305555555555558,0.020040750883445972,0.25,0.0,1.2527629684953678,explanation,a,,0.24,0.6,2.0
11,hard,1,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,0.0,0.0,0.0,,,,explanation,a,,0.4,0.0,1.0
11,hard,2,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,0.0,0.7142857142857143,2.097141118779237,,,,explanation,b,,0.36,0.0,1.0
11,hard,3,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,2,True,,,0.10416666666666667,0.0,0.7137664677626809,,,,explanation,b,,0.0,0.4,2.0
11,hard,4,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,0.35714285714285715,0.0,1.519825753744413,0.0,0.0,0.0,explanation,a,,-0.16,0.24,2.0
11,hard,5,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,0.4166666666666667,0.0,1.6422277352570913,,,,explanation,b,,0.0,0.36,2.0
11,hard,6,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,explanation,b,,-0.24,0.16,2.0
11,hard,7,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1.0,0.07142857142857142,1.8588987720656835,1.0,0.0,2.3978952727983707,explanation,a,,0.0,0.4,2.0
11,hard,8,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,0.0,0.25,1.2527629684953678,,,,explanation,b,,0.4,0.0,1.0
11,hard,9,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,0.0,0.4591836734693878,1.7213078082774436,0.0,0.6428571428571429,2.005333569526114,explanation,a,,0.36,0.0,1.0
11,hard,10,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,0.0,0.20833333333333334,1.126011262856224,0.0,0.0,0.0,explanation,a,,0.24,0.0,1.0
11,hard,11,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,0.0,0.07142857142857142,0.5389965007326869,0.0,0.0,0.0,explanation,b,,0.64,0.24,1.0
11,hard,12,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,0.4591836734693878,0.0,1.7213078082774438,0.6428571428571429,0.0,2.005333569526114,explanation,b,,0.24,0.6,2.0
11,hard,13,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,0.0,0.0,0.0,,,,explanation,b,,0.0,0.24,2.0
11,hard,14,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,2,True,,,0.0,0.0,0.0,,,,explanation,a,,0.0,0.6,2.0
11,hard,15,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,0.0,1.0,2.3978952727983707,0.0,1.0,2.3978952727983707,explanation,a,,0.4,0.0,1.0
11,hard,16,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,0.0,0.20833333333333334,1.126011262856224,,,,explanation,a,,0.24,0.0,1.0
11,hard,17,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,0.0,0.4591836734693878,1.7213078082774436,,,,explanation,a,,0.36,0.0,1.0
11,hard,18,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,a,,0.0,0.4,2.0
11,hard,19,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,0.0,0.0,0.0,0.0,0.0,0.0,explanation,b,,0.24,0.0,1.0
12,hard,0,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
12,hard,1,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.5,0.0,1.791759469228055,1.0,0.0,2.3978952727983707,control,,,,,
12,hard,2,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,0.25,0.0,1.2527629684953678,0.0,0.0,0.0,control,,,,,
12,hard,3,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,aa,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.4,0.0,1.6094379124341003,control,,,,,
12,hard,4,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ba,False,0.64,0.0,0.75,0.0,2.1400661634962708,1.0,0.0,2.3978952727983707,control,,,,,
12,hard,5,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,control,,,,,
12,hard,6,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,ba,False,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
12,hard,7,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.3333333333333333,1.466337068793427,0.0,0.3333333333333333,1.466337068793427,control,,,,,
12,hard,8,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,0.3125,0.625,0.5639354490799391,0.5,0.625,0.18924199963852842,control,,,,,
12,hard,9,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,a,True,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
12,hard,10,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ba,True,0.0,0.24,0.0,0.3,1.3862943611198906,0.0,0.0,0.0,control,,,,,
12,hard,11,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,0.0,0.375,1.5581446180465497,,,,control,,,,,
12,hard,12,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,a,False,0.0,0.4,0.0,0.3333333333333333,1.466337068793427,,,,control,,,,,
12,hard,13,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ba,True,0.4,0.0,0.375,0.0,1.5581446180465497,0.0,0.0,0.0,control,,,,,
12,hard,14,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,0.0,0.41666666666666663,1.642227735257091,0.0,0.625,1.9810014688665833,control,,,,,
12,hard,15,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,b,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,control,,,,,
12,hard,16,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,0.5,0.0,1.791759469228055,,,,control,,,,,
12,hard,17,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,a,True,0.4,0.0,0.5,0.0,1.791759469228055,,,,control,,,,,
12,hard,18,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.625,1.9810014688665833,,,,control,,,,,
12,hard,19,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,0.0,0.625,1.9810014688665833,,,,control,,,,,
13,easy,1,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,0.7142857142857143,0.0,2.097141118779237,,,,prediction,a,1.0,,,
13,easy,2,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,0.2857142857142857,0.0,1.3499267169490157,,,,prediction,a,0.0,,,
13,easy,3,hidden,easy_p_hid_2aa31,2,a,,,3,1,,3,False,0.0,0.24,0.0,0.357177734375,1.5199020447794906,0.0,0.0,0.0,prediction,a,1.0,,,
13,easy,4,hidden,easy_p_hid_2ab03,2,a,,,0,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.0,0.0,prediction,b,3.0,,,
13,easy,5,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,prediction,a,3.0,,,
13,easy,6,hidden,easy_p_hid_2ba13,2,b,,,1,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,3.0,,,
13,easy,7,hidden,easy_p_hid_2ab13,2,a,,,1,3,,1,False,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.0,0.0,prediction,b,3.0,,,
13,easy,8,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
13,easy,9,hidden,easy_p_hid_0ba30,0,b,,,3,0,,0,True,0.4,0.6,0.5,0.5,0.0,0.5,0.5,0.0,prediction,a,0.0,,,
13,easy,10,hidden,easy_p_hid_3ba31,3,b,,,3,1,,1,True,0.0,0.6,0.0,0.71435546875,2.0972267784875323,0.0,0.71435546875,2.0972267784875323,prediction,a,1.0,,,
13,easy,11,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,2.0,,,
13,easy,12,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,0.0,0.7142857142857143,2.097141118779237,,,,prediction,a,1.0,,,
13,easy,13,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,b,3.0,,,
13,easy,14,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,0.28564453125,0.0,1.3497458556871962,0.0,0.0,0.0,prediction,b,2.0,,,
13,easy,15,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,b,0.0,,,
13,easy,16,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,0.28564453125,0.0,1.3497458556871962,0.0,0.0,0.0,prediction,a,2.0,,,
13,easy,17,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,2.0,,,
13,easy,18,hidden,easy_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.6,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,0.0,,,
13,easy,19,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,0.0,,,
13,easy,20,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,2.0,,,
14,easy,0,hidden,easy_e_hid_2bb2,2,b,,2.0,,,,2,True,,,0.6538461538461539,0.0,2.020018121209035,1.0,0.0,2.3978952727983707,explanation,b,,0.4,1.0,2.0
14,easy,1,visible,easy_e_vis_0a2b2,0,a,2.0,2.0,,,,1,False,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
14,easy,2,hidden,easy_e_hid_3ab2,3,a,,2.0,,,,1,True,,,0.625,0.3333333333333333,0.5146644000731563,1.0,0.0,2.3978952727983707,explanation,b,,0.4,0.0,1.0
14,easy,3,visible,easy_e_vis_3a1b0,3,a,1.0,0.0,,,,1,True,,,0.0625,0.6666666666666666,1.5513741114793391,,,,explanation,b,,0.6,0.0,1.0
14,easy,4,visible,easy_e_vis_2a0b2,2,a,0.0,2.0,,,,1,True,,,0.0,0.5384615384615384,1.853891250335061,,,,explanation,b,,0.6,0.0,1.0
14,easy,5,visible,easy_e_vis_0a2a0,0,a,2.0,0.0,,,,2,True,,,0.5384615384615384,0.0,1.853891250335061,,,,explanation,a,,0.0,0.6,2.0
14,easy,6,visible,easy_e_vis_0b2b2,0,b,2.0,2.0,,,,2,True,,,1.0,0.0,2.3978952727983707,,,,explanation,b,,0.0,1.0,2.0
14,easy,7,hidden,easy_e_hid_0aa0,0,a,,0.0,,,,2,True,,,0.5384615384615384,0.0,1.853891250335061,0.5384615384615384,0.0,1.853891250335061,explanation,a,,0.0,0.6,2.0
14,easy,8,hidden,easy_e_hid_0bb2,0,b,,2.0,,,,1,False,,,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,explanation,b,,0.0,1.0,2.0
14,easy,9,visible,easy_e_vis_2a0a2,2,a,0.0,2.0,,,,2,False,,,0.0,0.5384615384615384,1.853891250335061,,,,explanation,a,,0.6,0.0,1.0
14,easy,10,visible,easy_e_vis_0b2a3,0,b,2.0,3.0,,,,2,True,,,0.46153846153846156,0.0,1.7255100836868542,,,,explanation,a,,0.0,0.4,2.0
14,easy,11,hidden,easy_e_hid_3aa2,3,a,,2.0,,,,2,False,,,0.25,0.5,0.5389965007326869,1.0,0.25,1.1451323043030026,explanation,a,,0.4,0.0,1.0
14,easy,12,hidden,easy_e_hid_3ab0,3,a,,0.0,,,,1,True,,,0.125,0.6666666666666666,1.2259517110447111,0.0,1.0,2.3978952727983707,explanation,b,,0.6,0.0,1.0
14,easy,13,hidden,easy_e_hid_0ba0,0,b,,0.0,,,,2,True,,,0.5384615384615384,0.0,1.853891250335061,0.5384615384615384,0.0,1.853891250335061,explanation,a,,0.0,0.6,2.0
14,easy,14,visible,easy_e_vis_0b2a0,0,b,2.0,0.0,,,,2,True,,,0.5384615384615384,0.0,1.853891250335061,,,,explanation,a,,0.0,0.6,2.0
14,easy,15,hidden,easy_e_hid_3ba0,3,b,,0.0,,,,2,True,,,0.6666666666666666,0.125,1.2259517110447111,1.0,0.0,2.3978952727983707,explanation,a,,-0.2,0.4,2.0
14,easy,16,visible,easy_e_vis_3a0a2,3,a,0.0,2.0,,,,2,False,,,0.25,0.3333333333333333,0.21357410029805918,,,,explanation,a,,0.4,0.0,1.0
14,easy,17,hidden,easy_e_hid_2aa2,2,a,,2.0,,,,2,False,,,0.0,0.6538461538461539,2.020018121209035,0.0,1.0,2.3978952727983707,explanation,a,,0.6,0.0,1.0
14,easy,18,visible,easy_e_vis_3a1a0,3,a,1.0,0.0,,,,2,False,,,0.25,0.16666666666666666,0.27193371548364176,,,,explanation,a,,0.6,0.0,1.0
14,easy,19,hidden,easy_e_hid_0aa3,0,a,,3.0,,,,2,True,,,0.46153846153846156,0.0,1.7255100836868542,0.46153846153846156,0.0,1.7255100836868542,explanation,a,,0.0,0.4,2.0
15,hard,0,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,0.0,0.2857142857142857,1.3499267169490157,,,,explanation,a,,0.24,0.0,1.0
15,hard,1,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,0.2571428571428571,0.0,1.2729656758128873,,,,explanation,b,,0.0,0.24,2.0
15,hard,2,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,0.4,0.0,1.6094379124341003,,,,explanation,a,,0.0,0.4,2.0
15,hard,3,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,0.6,0.24489795918367344,0.7078317322428664,1.0,0.0,2.3978952727983707,explanation,a,,0.24,0.6,2.0
15,hard,4,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,1,False,,,0.6,0.0,1.9459101490553132,,,,explanation,a,,0.0,0.6,2.0
15,hard,5,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,1,True,,,0.0,0.3,1.3862943611198906,0.0,0.0,0.0,explanation,b,,0.24,0.0,1.0
15,hard,6,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,0.45,0.0,1.7047480922384253,0.5,0.0,1.791759469228055,explanation,a,,-0.16,0.24,2.0
15,hard,7,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,0.0,0.4,1.6094379124341003,,,,explanation,b,,0.4,0.0,1.0
15,hard,8,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,1,True,,,0.0,0.5,1.791759469228055,,,,explanation,a,,0.4,0.0,1.0
15,hard,9,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,1,True,,,0.0,0.42857142857142855,1.6650077635889111,0.0,0.0,0.0,explanation,b,,0.64,0.24,1.0
15,hard,10,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,1,False,,,0.4,0.0,1.6094379124341003,0.4,0.0,1.6094379124341003,explanation,a,,0.0,0.4,2.0
15,hard,11,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,1,False,,,0.42857142857142855,0.0,1.6650077635889111,,,,explanation,b,,0.0,0.4,2.0
15,hard,12,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,0.0,0.2857142857142857,1.3499267169490157,0.0,0.0,0.0,explanation,a,,0.24,0.0,1.0
15,hard,13,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,0.0,0.2857142857142857,1.3499267169490157,0.0,0.5,1.791759469228055,explanation,a,,0.36,0.0,1.0
15,hard,14,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,0.0,0.4,1.6094379124341003,0.0,0.0,0.0,explanation,a,,0.4,0.0,1.0
15,hard,15,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,0.32653061224489793,0.0,1.4505139538541845,,,,explanation,b,,0.0,0.36,2.0
15,hard,16,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,1,False,,,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,explanation,b,,-0.24,0.16,2.0
15,hard,17,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,1,True,,,0.0,0.2857142857142857,1.3499267169490157,,,,explanation,a,,0.36,0.0,1.0
