"participant_id","state_current","response_current","state_next","state_next_n","state_next_p"
32,1,"a",0,3,1
32,1,"a",1,0,0
32,1,"a",2,0,0
32,1,"a",3,0,0
32,1,"b",0,1,1
32,1,"b",1,0,0
32,1,"b",2,0,0
32,1,"b",3,0,0
32,2,"a",0,9,0.642857142857143
32,2,"a",1,0,0
32,2,"a",2,0,0
32,2,"a",3,5,0.357142857142857
32,2,"b",0,0,0
32,2,"b",1,0,0
32,2,"b",2,8,1
32,2,"b",3,0,0
32,3,"a",0,2,0.4
32,3,"a",1,3,0.6
32,3,"a",2,0,0
32,3,"a",3,0,0
32,3,"b",0,0,0
32,3,"b",1,0,0
32,3,"b",2,0,0
32,3,"b",3,0,0
33,0,"a",0,0,0
33,0,"a",1,0,0
33,0,"a",2,5,1
33,0,"a",3,0,0
33,0,"b",0,0,0
33,0,"b",1,0,0
33,0,"b",2,5,1
33,0,"b",3,0,0
33,1,"a",0,2,1
33,1,"a",1,0,0
33,1,"a",2,0,0
33,1,"a",3,0,0
33,1,"b",0,1,1
33,1,"b",1,0,0
33,1,"b",2,0,0
33,1,"b",3,0,0
33,2,"a",0,5,0.555555555555556
33,2,"a",1,0,0
33,2,"a",2,0,0
33,2,"a",3,4,0.444444444444444
33,2,"b",0,0,0
33,2,"b",1,0,0
33,2,"b",2,13,1
33,2,"b",3,0,0
33,3,"a",0,1,0.25
33,3,"a",1,3,0.75
33,3,"a",2,0,0
33,3,"a",3,0,0
33,3,"b",0,0,0
33,3,"b",1,0,0
33,3,"b",2,0,0
33,3,"b",3,6,1
34,0,"a",0,0,0
34,0,"a",1,0,0
34,0,"a",2,6,1
34,0,"a",3,0,0
34,0,"b",0,0,0
34,0,"b",1,0,0
34,0,"b",2,3,1
34,0,"b",3,0,0
34,1,"a",0,1,1
34,1,"a",1,0,0
34,1,"a",2,0,0
34,1,"a",3,0,0
34,1,"b",0,2,1
34,1,"b",1,0,0
34,1,"b",2,0,0
34,1,"b",3,0,0
34,2,"a",0,6,0.6
34,2,"a",1,0,0
34,2,"a",2,0,0
34,2,"a",3,4,0.4
34,2,"b",0,0,0
34,2,"b",1,0,0
34,2,"b",2,15,1
34,2,"b",3,0,0
34,3,"a",0,1,0.25
34,3,"a",1,3,0.75
34,3,"a",2,0,0
34,3,"a",3,0,0
34,3,"b",0,0,0
34,3,"b",1,0,0
34,3,"b",2,0,0
34,3,"b",3,4,1
35,0,"a",0,0,0
35,0,"a",1,0,0
35,0,"a",2,0,0
35,0,"a",3,4,1
35,0,"b",0,0,0
35,0,"b",1,0,0
35,0,"b",2,0,0
35,0,"b",3,4,1
35,1,"a",0,2,0.4
35,1,"a",1,3,0.6
35,1,"a",2,0,0
35,1,"a",3,0,0
35,1,"b",0,0,0
35,1,"b",1,3,0.6
35,1,"b",2,0,0
35,1,"b",3,2,0.4
35,2,"a",0,0,0
35,2,"a",1,0,0
35,2,"a",2,10,1
35,2,"a",3,0,0
35,2,"b",0,3,0.5
35,2,"b",1,3,0.5
35,2,"b",2,0,0
35,2,"b",3,0,0
35,3,"a",0,3,0.428571428571429
35,3,"a",1,0,0
35,3,"a",2,4,0.571428571428571
35,3,"a",3,0,0
35,3,"b",0,0,0
35,3,"b",1,0,0
35,3,"b",2,2,0.5
35,3,"b",3,2,0.5
36,0,"a",0,0,0
36,0,"a",1,0,0
36,0,"a",2,0,0
36,0,"a",3,3,1
36,0,"b",0,0,0
36,0,"b",1,0,0
36,0,"b",2,0,0
36,0,"b",3,1,1
36,1,"a",0,1,0.333333333333333
36,1,"a",1,2,0.666666666666667
36,1,"a",2,0,0
36,1,"a",3,0,0
36,1,"b",0,0,0
36,1,"b",1,5,0.625
36,1,"b",2,0,0
36,1,"b",3,3,0.375
36,2,"a",0,0,0
36,2,"a",1,0,0
36,2,"a",2,12,1
36,2,"a",3,0,0
36,2,"b",0,3,0.428571428571429
36,2,"b",1,4,0.571428571428571
36,2,"b",2,0,0
36,2,"b",3,0,0
36,3,"a",0,0,0
36,3,"a",1,0,0
36,3,"a",2,2,1
36,3,"a",3,0,0
36,3,"b",0,0,0
36,3,"b",1,0,0
36,3,"b",2,5,0.555555555555556
36,3,"b",3,4,0.444444444444444
37,0,"a",0,0,0
37,0,"a",1,0,0
37,0,"a",2,0,0
37,0,"a",3,2,1
37,0,"b",0,0,0
37,0,"b",1,0,0
37,0,"b",2,0,0
37,0,"b",3,3,1
37,1,"a",0,2,0.333333333333333
37,1,"a",1,4,0.666666666666667
37,1,"a",2,0,0
37,1,"a",3,0,0
37,1,"b",0,0,0
37,1,"b",1,3,0.5
37,1,"b",2,0,0
37,1,"b",3,3,0.5
37,2,"a",0,0,0
37,2,"a",1,0,0
37,2,"a",2,11,1
37,2,"a",3,0,0
37,2,"b",0,3,0.375
37,2,"b",1,5,0.625
37,2,"b",2,0,0
37,2,"b",3,0,0
37,3,"a",0,0,0
37,3,"a",1,0,0
37,3,"a",2,2,1
37,3,"a",3,0,0
37,3,"b",0,0,0
37,3,"b",1,0,0
37,3,"b",2,5,0.714285714285714
37,3,"b",3,2,0.285714285714286
38,0,"a",0,0,0
38,0,"a",1,0,0
38,0,"a",2,0,0
38,0,"a",3,5,1
38,0,"b",0,0,0
38,0,"b",1,0,0
38,0,"b",2,0,0
38,0,"b",3,4,1
38,1,"a",0,2,0.666666666666667
38,1,"a",1,1,0.333333333333333
38,1,"a",2,0,0
38,1,"a",3,0,0
38,1,"b",0,0,0
38,1,"b",1,3,0.6
38,1,"b",2,0,0
38,1,"b",3,2,0.4
38,2,"a",0,0,0
38,2,"a",1,0,0
38,2,"a",2,10,1
38,2,"a",3,0,0
38,2,"b",0,3,0.5
38,2,"b",1,3,0.5
38,2,"b",2,0,0
38,2,"b",3,0,0
38,3,"a",0,4,0.444444444444444
38,3,"a",1,0,0
38,3,"a",2,5,0.555555555555556
38,3,"a",3,0,0
38,3,"b",0,0,0
38,3,"b",1,0,0
38,3,"b",2,2,0.666666666666667
38,3,"b",3,1,0.333333333333333
39,0,"a",0,0,0
39,0,"a",1,0,0
39,0,"a",2,6,1
39,0,"a",3,0,0
39,0,"b",0,0,0
39,0,"b",1,0,0
39,0,"b",2,5,1
39,0,"b",3,0,0
39,1,"a",0,1,1
39,1,"a",1,0,0
39,1,"a",2,0,0
39,1,"a",3,0,0
39,1,"b",0,1,1
39,1,"b",1,0,0
39,1,"b",2,0,0
39,1,"b",3,0,0
39,2,"a",0,6,0.545454545454545
39,2,"a",1,0,0
39,2,"a",2,0,0
39,2,"a",3,5,0.454545454545455
39,2,"b",0,0,0
39,2,"b",1,0,0
39,2,"b",2,13,1
39,2,"b",3,0,0
39,3,"a",0,2,0.4
39,3,"a",1,3,0.6
39,3,"a",2,0,0
39,3,"a",3,0,0
39,3,"b",0,0,0
39,3,"b",1,0,0
39,3,"b",2,0,0
39,3,"b",3,3,1
40,0,"a",0,0,0
40,0,"a",1,0,0
40,0,"a",2,8,1
40,0,"a",3,0,0
40,0,"b",0,0,0
40,0,"b",1,0,0
40,0,"b",2,3,1
40,0,"b",3,0,0
40,1,"a",0,1,1
40,1,"a",1,0,0
40,1,"a",2,0,0
40,1,"a",3,0,0
40,1,"b",0,1,1
40,1,"b",1,0,0
40,1,"b",2,0,0
40,1,"b",3,0,0
40,2,"a",0,6,0.545454545454545
40,2,"a",1,0,0
40,2,"a",2,0,0
40,2,"a",3,5,0.454545454545455
40,2,"b",0,0,0
40,2,"b",1,0,0
40,2,"b",2,13,1
40,2,"b",3,0,0
40,3,"a",0,2,0.5
40,3,"a",1,2,0.5
40,3,"a",2,0,0
40,3,"a",3,0,0
40,3,"b",0,0,0
40,3,"b",1,0,0
40,3,"b",2,0,0
40,3,"b",3,4,1
41,0,"a",0,0,0
41,0,"a",1,0,0
41,0,"a",2,6,1
41,0,"a",3,0,0
41,0,"b",0,0,0
41,0,"b",1,0,0
41,0,"b",2,5,1
41,0,"b",3,0,0
41,1,"a",0,3,1
41,1,"a",1,0,0
41,1,"a",2,0,0
41,1,"a",3,0,0
41,1,"b",0,0,0
41,1,"b",1,0,0
41,1,"b",2,0,0
41,1,"b",3,0,0
41,2,"a",0,7,0.636363636363636
41,2,"a",1,0,0
41,2,"a",2,0,0
41,2,"a",3,4,0.363636363636364
41,2,"b",0,0,0
41,2,"b",1,0,0
41,2,"b",2,10,1
41,2,"b",3,0,0
41,3,"a",0,2,0.4
41,3,"a",1,3,0.6
41,3,"a",2,0,0
41,3,"a",3,0,0
41,3,"b",0,0,0
41,3,"b",1,0,0
41,3,"b",2,0,0
41,3,"b",3,5,1
42,0,"a",0,0,0
42,0,"a",1,0,0
42,0,"a",2,5,1
42,0,"a",3,0,0
42,0,"b",0,0,0
42,0,"b",1,0,0
42,0,"b",2,4,1
42,0,"b",3,0,0
42,1,"a",0,2,1
42,1,"a",1,0,0
42,1,"a",2,0,0
42,1,"a",3,0,0
42,1,"b",0,0,0
42,1,"b",1,0,0
42,1,"b",2,0,0
42,1,"b",3,0,0
42,2,"a",0,5,0.625
42,2,"a",1,0,0
42,2,"a",2,0,0
42,2,"a",3,3,0.375
42,2,"b",0,0,0
42,2,"b",1,0,0
42,2,"b",2,18,1
42,2,"b",3,0,0
42,3,"a",0,2,0.5
42,3,"a",1,2,0.5
42,3,"a",2,0,0
42,3,"a",3,0,0
42,3,"b",0,0,0
42,3,"b",1,0,0
42,3,"b",2,0,0
42,3,"b",3,4,1
43,0,"a",0,0,0
43,0,"a",1,0,0
43,0,"a",2,13,1
43,0,"a",3,0,0
43,0,"b",0,0,0
43,0,"b",1,0,0
43,0,"b",2,0,0
43,0,"b",3,0,0
43,1,"a",0,4,1
43,1,"a",1,0,0
43,1,"a",2,0,0
43,1,"a",3,0,0
43,1,"b",0,0,0
43,1,"b",1,0,0
43,1,"b",2,0,0
43,1,"b",3,0,0
43,2,"a",0,8,0.615384615384615
43,2,"a",1,0,0
43,2,"a",2,0,0
43,2,"a",3,5,0.384615384615385
43,2,"b",0,0,0
43,2,"b",1,0,0
43,2,"b",2,10,1
43,2,"b",3,0,0
43,3,"a",0,2,0.4
43,3,"a",1,3,0.6
43,3,"a",2,0,0
43,3,"a",3,0,0
43,3,"b",0,0,0
43,3,"b",1,0,0
43,3,"b",2,0,0
43,3,"b",3,0,0
44,0,"a",0,0,0
44,0,"a",1,0,0
44,0,"a",2,8,1
44,0,"a",3,0,0
44,0,"b",0,0,0
44,0,"b",1,0,0
44,0,"b",2,5,1
44,0,"b",3,0,0
44,1,"a",0,1,1
44,1,"a",1,0,0
44,1,"a",2,0,0
44,1,"a",3,0,0
44,1,"b",0,1,1
44,1,"b",1,0,0
44,1,"b",2,0,0
44,1,"b",3,0,0
44,2,"a",0,8,0.666666666666667
44,2,"a",1,0,0
44,2,"a",2,0,0
44,2,"a",3,4,0.333333333333333
44,2,"b",0,0,0
44,2,"b",1,0,0
44,2,"b",2,8,1
44,2,"b",3,0,0
44,3,"a",0,2,0.5
44,3,"a",1,2,0.5
44,3,"a",2,0,0
44,3,"a",3,0,0
44,3,"b",0,0,0
44,3,"b",1,0,0
44,3,"b",2,0,0
44,3,"b",3,6,1
45,0,"a",0,0,0
45,0,"a",1,0,0
45,0,"a",2,9,1
45,0,"a",3,0,0
45,0,"b",0,0,0
45,0,"b",1,0,0
45,0,"b",2,3,1
45,0,"b",3,0,0
45,1,"a",0,0,0
45,1,"a",1,0,0
45,1,"a",2,0,0
45,1,"a",3,0,0
45,1,"b",0,3,1
45,1,"b",1,0,0
45,1,"b",2,0,0
45,1,"b",3,0,0
45,2,"a",0,7,0.583333333333333
45,2,"a",1,0,0
45,2,"a",2,0,0
45,2,"a",3,5,0.416666666666667
45,2,"b",0,0,0
45,2,"b",1,0,0
45,2,"b",2,11,1
45,2,"b",3,0,0
45,3,"a",0,2,0.4
45,3,"a",1,3,0.6
45,3,"a",2,0,0
45,3,"a",3,0,0
45,3,"b",0,0,0
45,3,"b",1,0,0
45,3,"b",2,0,0
45,3,"b",3,2,1
46,0,"a",0,0,0
46,0,"a",1,0,0
46,0,"a",2,9,1
46,0,"a",3,0,0
46,0,"b",0,0,0
46,0,"b",1,0,0
46,0,"b",2,3,1
46,0,"b",3,0,0
46,1,"a",0,2,1
46,1,"a",1,0,0
46,1,"a",2,0,0
46,1,"a",3,0,0
46,1,"b",0,1,1
46,1,"b",1,0,0
46,1,"b",2,0,0
46,1,"b",3,0,0
46,2,"a",0,8,0.666666666666667
46,2,"a",1,0,0
46,2,"a",2,0,0
46,2,"a",3,4,0.333333333333333
46,2,"b",0,0,0
46,2,"b",1,0,0
46,2,"b",2,9,1
46,2,"b",3,0,0
46,3,"a",0,2,0.5
46,3,"a",1,2,0.5
46,3,"a",2,0,0
46,3,"a",3,0,0
46,3,"b",0,0,0
46,3,"b",1,0,0
46,3,"b",2,0,0
46,3,"b",3,5,1
47,0,"a",0,0,0
47,0,"a",1,0,0
47,0,"a",2,6,1
47,0,"a",3,0,0
47,0,"b",0,0,0
47,0,"b",1,0,0
47,0,"b",2,6,1
47,0,"b",3,0,0
47,1,"a",0,2,1
47,1,"a",1,0,0
47,1,"a",2,0,0
47,1,"a",3,0,0
47,1,"b",0,0,0
47,1,"b",1,0,0
47,1,"b",2,0,0
47,1,"b",3,0,0
47,2,"a",0,7,0.583333333333333
47,2,"a",1,0,0
47,2,"a",2,0,0
47,2,"a",3,5,0.416666666666667
47,2,"b",0,0,0
47,2,"b",1,0,0
47,2,"b",2,12,1
47,2,"b",3,0,0
47,3,"a",0,2,0.5
47,3,"a",1,2,0.5
47,3,"a",2,0,0
47,3,"a",3,0,0
47,3,"b",0,0,0
47,3,"b",1,0,0
47,3,"b",2,0,0
47,3,"b",3,3,1
48,0,"a",0,0,0
48,0,"a",1,0,0
48,0,"a",2,10,1
48,0,"a",3,0,0
48,0,"b",0,0,0
48,0,"b",1,0,0
48,0,"b",2,1,1
48,0,"b",3,0,0
48,1,"a",0,3,1
48,1,"a",1,0,0
48,1,"a",2,0,0
48,1,"a",3,0,0
48,1,"b",0,0,0
48,1,"b",1,0,0
48,1,"b",2,0,0
48,1,"b",3,0,0
48,2,"a",0,7,0.636363636363636
48,2,"a",1,0,0
48,2,"a",2,0,0
48,2,"a",3,4,0.363636363636364
48,2,"b",0,0,0
48,2,"b",1,0,0
48,2,"b",2,15,1
48,2,"b",3,0,0
48,3,"a",0,1,0.25
48,3,"a",1,3,0.75
48,3,"a",2,0,0
48,3,"a",3,0,0
48,3,"b",0,0,0
48,3,"b",1,0,0
48,3,"b",2,0,0
48,3,"b",3,1,1
49,0,"a",0,0,0
49,0,"a",1,0,0
49,0,"a",2,7,1
49,0,"a",3,0,0
49,0,"b",0,0,0
49,0,"b",1,0,0
49,0,"b",2,4,1
49,0,"b",3,0,0
49,1,"a",0,1,1
49,1,"a",1,0,0
49,1,"a",2,0,0
49,1,"a",3,0,0
49,1,"b",0,2,1
49,1,"b",1,0,0
49,1,"b",2,0,0
49,1,"b",3,0,0
49,2,"a",0,6,0.6
49,2,"a",1,0,0
49,2,"a",2,0,0
49,2,"a",3,4,0.4
49,2,"b",0,0,0
49,2,"b",1,0,0
49,2,"b",2,11,1
49,2,"b",3,0,0
49,3,"a",0,2,0.4
49,3,"a",1,3,0.6
49,3,"a",2,0,0
49,3,"a",3,0,0
49,3,"b",0,0,0
49,3,"b",1,0,0
49,3,"b",2,0,0
49,3,"b",3,5,1
50,0,"a",0,0,0
50,0,"a",1,0,0
50,0,"a",2,10,1
50,0,"a",3,0,0
50,0,"b",0,0,0
50,0,"b",1,0,0
50,0,"b",2,4,1
50,0,"b",3,0,0
50,1,"a",0,1,1
50,1,"a",1,0,0
50,1,"a",2,0,0
50,1,"a",3,0,0
50,1,"b",0,3,1
50,1,"b",1,0,0
50,1,"b",2,0,0
50,1,"b",3,0,0
50,2,"a",0,8,0.615384615384615
50,2,"a",1,0,0
50,2,"a",2,0,0
50,2,"a",3,5,0.384615384615385
50,2,"b",0,0,0
50,2,"b",1,0,0
50,2,"b",2,6,1
50,2,"b",3,0,0
50,3,"a",0,2,0.333333333333333
50,3,"a",1,4,0.666666666666667
50,3,"a",2,0,0
50,3,"a",3,0,0
50,3,"b",0,0,0
50,3,"b",1,0,0
50,3,"b",2,0,0
50,3,"b",3,2,1
51,0,"a",0,0,0
51,0,"a",1,0,0
51,0,"a",2,8,1
51,0,"a",3,0,0
51,0,"b",0,0,0
51,0,"b",1,0,0
51,0,"b",2,1,1
51,0,"b",3,0,0
51,1,"a",0,2,1
51,1,"a",1,0,0
51,1,"a",2,0,0
51,1,"a",3,0,0
51,1,"b",0,1,1
51,1,"b",1,0,0
51,1,"b",2,0,0
51,1,"b",3,0,0
51,2,"a",0,5,0.555555555555556
51,2,"a",1,0,0
51,2,"a",2,0,0
51,2,"a",3,4,0.444444444444444
51,2,"b",0,0,0
51,2,"b",1,0,0
51,2,"b",2,13,1
51,2,"b",3,0,0
51,3,"a",0,2,0.4
51,3,"a",1,3,0.6
51,3,"a",2,0,0
51,3,"a",3,0,0
51,3,"b",0,0,0
51,3,"b",1,0,0
51,3,"b",2,0,0
51,3,"b",3,6,1
52,0,"a",0,0,0
52,0,"a",1,0,0
52,0,"a",2,0,0
52,0,"a",3,3,1
52,0,"b",0,0,0
52,0,"b",1,0,0
52,0,"b",2,0,0
52,0,"b",3,5,1
52,1,"a",0,2,0.4
52,1,"a",1,3,0.6
52,1,"a",2,0,0
52,1,"a",3,0,0
52,1,"b",0,0,0
52,1,"b",1,4,0.666666666666667
52,1,"b",2,0,0
52,1,"b",3,2,0.333333333333333
52,2,"a",0,0,0
52,2,"a",1,0,0
52,2,"a",2,5,1
52,2,"a",3,0,0
52,2,"b",0,4,0.444444444444444
52,2,"b",1,5,0.555555555555556
52,2,"b",2,0,0
52,2,"b",3,0,0
52,3,"a",0,2,0.285714285714286
52,3,"a",1,0,0
52,3,"a",2,5,0.714285714285714
52,3,"a",3,0,0
52,3,"b",0,0,0
52,3,"b",1,0,0
52,3,"b",2,3,0.6
52,3,"b",3,2,0.4
53,0,"a",0,0,0
53,0,"a",1,0,0
53,0,"a",2,0,0
53,0,"a",3,4,1
53,0,"b",0,0,0
53,0,"b",1,0,0
53,0,"b",2,0,0
53,0,"b",3,3,1
53,1,"a",0,2,0.333333333333333
53,1,"a",1,4,0.666666666666667
53,1,"a",2,0,0
53,1,"a",3,0,0
53,1,"b",0,0,0
53,1,"b",1,3,0.5
53,1,"b",2,0,0
53,1,"b",3,3,0.5
53,2,"a",0,0,0
53,2,"a",1,0,0
53,2,"a",2,5,1
53,2,"a",3,0,0
53,2,"b",0,3,0.333333333333333
53,2,"b",1,6,0.666666666666667
53,2,"b",2,0,0
53,2,"b",3,0,0
53,3,"a",0,2,0.333333333333333
53,3,"a",1,0,0
53,3,"a",2,4,0.666666666666667
53,3,"a",3,0,0
53,3,"b",0,0,0
53,3,"b",1,0,0
53,3,"b",2,4,0.666666666666667
53,3,"b",3,2,0.333333333333333
54,0,"a",0,0,0
54,0,"a",1,0,0
54,0,"a",2,0,0
54,0,"a",3,5,1
54,0,"b",0,0,0
54,0,"b",1,0,0
54,0,"b",2,0,0
54,0,"b",3,4,1
54,1,"a",0,2,0.4
54,1,"a",1,3,0.6
54,1,"a",2,0,0
54,1,"a",3,0,0
54,1,"b",0,0,0
54,1,"b",1,2,0.5
54,1,"b",2,0,0
54,1,"b",3,2,0.5
54,2,"a",0,0,0
54,2,"a",1,0,0
54,2,"a",2,5,1
54,2,"a",3,0,0
54,2,"b",0,4,0.5
54,2,"b",1,4,0.5
54,2,"b",2,0,0
54,2,"b",3,0,0
54,3,"a",0,3,0.428571428571429
54,3,"a",1,0,0
54,3,"a",2,4,0.571428571428571
54,3,"a",3,0,0
54,3,"b",0,0,0
54,3,"b",1,0,0
54,3,"b",2,4,0.571428571428571
54,3,"b",3,3,0.428571428571429
55,0,"a",0,0,0
55,0,"a",1,0,0
55,0,"a",2,0,0
55,0,"a",3,5,1
55,0,"b",0,0,0
55,0,"b",1,0,0
55,0,"b",2,0,0
55,0,"b",3,1,1
55,1,"a",0,3,0.428571428571429
55,1,"a",1,4,0.571428571428571
55,1,"a",2,0,0
55,1,"a",3,0,0
55,1,"b",0,0,0
55,1,"b",1,1,0.5
55,1,"b",2,0,0
55,1,"b",3,1,0.5
55,2,"a",0,0,0
55,2,"a",1,0,0
55,2,"a",2,13,1
55,2,"a",3,0,0
55,2,"b",0,3,0.428571428571429
55,2,"b",1,4,0.571428571428571
55,2,"b",2,0,0
55,2,"b",3,0,0
55,3,"a",0,0,0
55,3,"a",1,0,0
55,3,"a",2,3,1
55,3,"a",3,0,0
55,3,"b",0,0,0
55,3,"b",1,0,0
55,3,"b",2,4,0.571428571428571
55,3,"b",3,3,0.428571428571429
56,0,"a",0,0,0
56,0,"a",1,0,0
56,0,"a",2,0,0
56,0,"a",3,5,1
56,0,"b",0,0,0
56,0,"b",1,0,0
56,0,"b",2,0,0
56,0,"b",3,3,1
56,1,"a",0,2,0.5
56,1,"a",1,2,0.5
56,1,"a",2,0,0
56,1,"a",3,0,0
56,1,"b",0,0,0
56,1,"b",1,5,0.625
56,1,"b",2,0,0
56,1,"b",3,3,0.375
56,2,"a",0,0,0
56,2,"a",1,0,0
56,2,"a",2,5,1
56,2,"a",3,0,0
56,2,"b",0,4,0.444444444444444
56,2,"b",1,5,0.555555555555556
56,2,"b",2,0,0
56,2,"b",3,0,0
56,3,"a",0,3,0.333333333333333
56,3,"a",1,0,0
56,3,"a",2,6,0.666666666666667
56,3,"a",3,0,0
56,3,"b",0,0,0
56,3,"b",1,0,0
56,3,"b",2,2,1
56,3,"b",3,0,0
57,0,"a",0,0,0
57,0,"a",1,0,0
57,0,"a",2,0,0
57,0,"a",3,4,1
57,0,"b",0,0,0
57,0,"b",1,0,0
57,0,"b",2,0,0
57,0,"b",3,4,1
57,1,"a",0,2,0.4
57,1,"a",1,3,0.6
57,1,"a",2,0,0
57,1,"a",3,0,0
57,1,"b",0,0,0
57,1,"b",1,4,0.666666666666667
57,1,"b",2,0,0
57,1,"b",3,2,0.333333333333333
57,2,"a",0,0,0
57,2,"a",1,0,0
57,2,"a",2,8,1
57,2,"a",3,0,0
57,2,"b",0,3,0.428571428571429
57,2,"b",1,4,0.571428571428571
57,2,"b",2,0,0
57,2,"b",3,0,0
57,3,"a",0,2,0.4
57,3,"a",1,0,0
57,3,"a",2,3,0.6
57,3,"a",3,0,0
57,3,"b",0,0,0
57,3,"b",1,0,0
57,3,"b",2,4,0.666666666666667
57,3,"b",3,2,0.333333333333333
58,0,"a",0,0,0
58,0,"a",1,0,0
58,0,"a",2,0,0
58,0,"a",3,4,1
58,0,"b",0,0,0
58,0,"b",1,0,0
58,0,"b",2,0,0
58,0,"b",3,3,1
58,1,"a",0,3,0.5
58,1,"a",1,3,0.5
58,1,"a",2,0,0
58,1,"a",3,0,0
58,1,"b",0,0,0
58,1,"b",1,5,0.714285714285714
58,1,"b",2,0,0
58,1,"b",3,2,0.285714285714286
58,2,"a",0,0,0
58,2,"a",1,0,0
58,2,"a",2,4,1
58,2,"a",3,0,0
58,2,"b",0,2,0.25
58,2,"b",1,6,0.75
58,2,"b",2,0,0
58,2,"b",3,0,0
58,3,"a",0,2,0.4
58,3,"a",1,0,0
58,3,"a",2,3,0.6
58,3,"a",3,0,0
58,3,"b",0,0,0
58,3,"b",1,0,0
58,3,"b",2,5,0.625
58,3,"b",3,3,0.375
59,0,"a",0,0,0
59,0,"a",1,0,0
59,0,"a",2,0,0
59,0,"a",3,3,1
59,0,"b",0,0,0
59,0,"b",1,0,0
59,0,"b",2,0,0
59,0,"b",3,2,1
59,1,"a",0,2,0.4
59,1,"a",1,3,0.6
59,1,"a",2,0,0
59,1,"a",3,0,0
59,1,"b",0,0,0
59,1,"b",1,4,0.666666666666667
59,1,"b",2,0,0
59,1,"b",3,2,0.333333333333333
59,2,"a",0,0,0
59,2,"a",1,0,0
59,2,"a",2,13,1
59,2,"a",3,0,0
59,2,"b",0,2,0.333333333333333
59,2,"b",1,4,0.666666666666667
59,2,"b",2,0,0
59,2,"b",3,0,0
59,3,"a",0,0,0
59,3,"a",1,0,0
59,3,"a",2,2,1
59,3,"a",3,0,0
59,3,"b",0,0,0
59,3,"b",1,0,0
59,3,"b",2,5,0.625
59,3,"b",3,3,0.375
60,0,"a",0,0,0
60,0,"a",1,0,0
60,0,"a",2,0,0
60,0,"a",3,4,1
60,0,"b",0,0,0
60,0,"b",1,0,0
60,0,"b",2,0,0
60,0,"b",3,4,1
60,1,"a",0,3,0.428571428571429
60,1,"a",1,4,0.571428571428571
60,1,"a",2,0,0
60,1,"a",3,0,0
60,1,"b",0,0,0
60,1,"b",1,2,0.5
60,1,"b",2,0,0
60,1,"b",3,2,0.5
60,2,"a",0,0,0
60,2,"a",1,0,0
60,2,"a",2,5,1
60,2,"a",3,0,0
60,2,"b",0,3,0.375
60,2,"b",1,5,0.625
60,2,"b",2,0,0
60,2,"b",3,0,0
60,3,"a",0,2,0.333333333333333
60,3,"a",1,0,0
60,3,"a",2,4,0.666666666666667
60,3,"a",3,0,0
60,3,"b",0,0,0
60,3,"b",1,0,0
60,3,"b",2,4,0.571428571428571
60,3,"b",3,3,0.428571428571429
61,0,"a",0,0,0
61,0,"a",1,0,0
61,0,"a",2,0,0
61,0,"a",3,4,1
61,0,"b",0,0,0
61,0,"b",1,0,0
61,0,"b",2,0,0
61,0,"b",3,3,1
61,1,"a",0,3,0.375
61,1,"a",1,5,0.625
61,1,"a",2,0,0
61,1,"a",3,0,0
61,1,"b",0,0,0
61,1,"b",1,3,0.75
61,1,"b",2,0,0
61,1,"b",3,1,0.25
61,2,"a",0,0,0
61,2,"a",1,0,0
61,2,"a",2,8,1
61,2,"a",3,0,0
61,2,"b",0,2,0.333333333333333
61,2,"b",1,4,0.666666666666667
61,2,"b",2,0,0
61,2,"b",3,0,0
61,3,"a",0,2,0.4
61,3,"a",1,0,0
61,3,"a",2,3,0.6
61,3,"a",3,0,0
61,3,"b",0,0,0
61,3,"b",1,0,0
61,3,"b",2,4,0.571428571428571
61,3,"b",3,3,0.428571428571429
62,0,"a",0,0,0
62,0,"a",1,0,0
62,0,"a",2,0,0
62,0,"a",3,6,1
62,0,"b",0,0,0
62,0,"b",1,0,0
62,0,"b",2,0,0
62,0,"b",3,2,1
62,1,"a",0,3,0.375
62,1,"a",1,5,0.625
62,1,"a",2,0,0
62,1,"a",3,0,0
62,1,"b",0,0,0
62,1,"b",1,3,0.6
62,1,"b",2,0,0
62,1,"b",3,2,0.4
62,2,"a",0,0,0
62,2,"a",1,0,0
62,2,"a",2,5,1
62,2,"a",3,0,0
62,2,"b",0,3,0.375
62,2,"b",1,5,0.625
62,2,"b",2,0,0
62,2,"b",3,0,0
62,3,"a",0,2,0.333333333333333
62,3,"a",1,0,0
62,3,"a",2,4,0.666666666666667
62,3,"a",3,0,0
62,3,"b",0,0,0
62,3,"b",1,0,0
62,3,"b",2,3,0.6
62,3,"b",3,2,0.4
63,0,"a",0,0,0
63,0,"a",1,0,0
63,0,"a",2,0,0
63,0,"a",3,4,1
63,0,"b",0,0,0
63,0,"b",1,0,0
63,0,"b",2,0,0
63,0,"b",3,2,1
63,1,"a",0,2,0.4
63,1,"a",1,3,0.6
63,1,"a",2,0,0
63,1,"a",3,0,0
63,1,"b",0,0,0
63,1,"b",1,3,0.6
63,1,"b",2,0,0
63,1,"b",3,2,0.4
63,2,"a",0,0,0
63,2,"a",1,0,0
63,2,"a",2,12,1
63,2,"a",3,0,0
63,2,"b",0,3,0.428571428571429
63,2,"b",1,4,0.571428571428571
63,2,"b",2,0,0
63,2,"b",3,0,0
63,3,"a",0,2,0.5
63,3,"a",1,0,0
63,3,"a",2,2,0.5
