participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time
61,22.0,hard,explanation,Experiment 1 (no preview),17,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,798.0
61,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,2348.0
61,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,2981.0
61,22.0,hard,explanation,Experiment 1 (no preview),20,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,1048.0
62,22.0,hard,explanation,Experiment 1 (no preview),1,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,4271.795000047656
62,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,8466.323000047705
62,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,1.0,b,,b,2.0,,,1.0,1,1.0,3816.8319999761297
62,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,3.0,b,,a,2.0,,,2.0,1,0.0,25138.90100007155
62,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,1322.8349999761558
62,22.0,hard,explanation,Experiment 1 (no preview),6,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,2807.6049999999814
62,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,3.0,b,,b,3.0,,,2.0,1,0.0,2549.140000071551
62,22.0,hard,explanation,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,577.5829999999842
62,22.0,hard,explanation,Experiment 1 (no preview),9,visible,3.0,b,2.0,b,0.0,,,2.0,1,0.0,1690.9069999761414
62,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,1398.7779999999912
62,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,1567.738000071549
62,22.0,hard,explanation,Experiment 1 (no preview),12,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,2718.959999976156
62,22.0,hard,explanation,Experiment 1 (no preview),13,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,1644.627999976161
62,22.0,hard,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,b,3.0,,,1.0,1,1.0,1392.21900007152
62,22.0,hard,explanation,Experiment 1 (no preview),15,hidden,2.0,b,,a,1.0,,,1.0,1,1.0,1721.703999976162
62,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,723.9470000715228
62,22.0,hard,explanation,Experiment 1 (no preview),17,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,1148.871999999974
62,22.0,hard,explanation,Experiment 1 (no preview),18,visible,0.0,b,3.0,b,3.0,,,2.0,1,0.0,3257.3240000000224
62,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,1066.7609999761337
62,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,496.50300004769815
